"","peakID","MSnParentPeakID","msLevel","rt","mz","intensity","Sample","GroupPeakMSn","CollisionEnergy","bin_id"
"24298",24298,10509,2,664.034,55.0547,137036.2,1,0,0,"55.05468"
"24299",24299,10511,2,905.01,147.0436,122923.5,1,1811,0,"147.04377"
"24300",24300,10511,2,905.01,91.05407,70412.44,1,1811,0,"91.05413"
"24301",24301,10511,2,905.01,72.08067,51040.87,1,1811,0,"72.08072"
"24302",24302,10511,2,905.01,70.06502,16658.42,1,1811,0,"70.06514"
"24303",24303,10511,2,905.01,88.07571,13637.65,1,1811,0,"88.07588"
"24304",24304,10511,2,905.01,65.03855,11343.36,1,1811,0,"65.03877"
"24305",24305,10511,2,905.01,105.1027,11012.99,1,1811,0,"105.10274"
"24306",24306,10511,2,905.01,233.1291,10580.01,1,1811,0,"233.12923"
"24314",24314,10513,2,715.23,97.02852,261952.1,1,0,0,"97.02839"
"24315",24315,10513,2,715.23,144.0661,119594.7,1,0,0,"144.06586"
"24316",24316,10513,2,715.23,69.03375,112027.5,1,0,0,"69.03368"
"24317",24317,10513,2,715.23,60.0445,61257.65,1,0,0,"60.04476"
"24318",24318,10513,2,715.23,127.0387,60269.46,1,0,0,"127.0387"
"24319",24319,10513,2,715.23,96.04435,56550.23,1,0,0,"96.04414"
"24320",24320,10513,2,715.23,115.0391,55417.3,1,0,0,"115.03913"
"24321",24321,10513,2,715.23,85.02846,54056.38,1,0,0,"85.02833"
"24322",24322,10513,2,715.23,84.04437,51331.96,1,0,0,"84.04422"
"24323",24323,10513,2,715.23,72.04421,39436.8,1,0,0,"72.04411"
"24324",24324,10513,2,715.23,81.03351,37125.45,1,0,0,"81.03337"
"24325",24325,10513,2,715.23,56.04988,32621.61,1,0,0,"56.04978"
"24326",24326,10513,2,715.23,98.06001,30253.18,1,0,0,"98.05999"
"24327",24327,10513,2,715.23,57.03363,26861.7,1,0,0,"57.03369"
"24328",24328,10513,2,715.23,55.01783,26329.79,1,0,0,"55.01824"
"24329",24329,10513,2,715.23,73.02849,23247.55,1,0,0,"73.02851"
"24330",24330,10513,2,715.23,80.04948,18391.12,1,0,0,"80.04949"
"24331",24331,10513,2,715.23,126.0557,16647.07,1,0,0,"126.05565"
"24332",24332,10513,2,715.23,145.05,15511.06,1,0,0,"145.04997"
"24333",24333,10513,2,715.23,144.0773,8674.537,1,0,0,"144.07733"
"24334",24334,10513,2,715.23,70.06511,8601.688,1,0,0,"70.06514"
"24335",24335,10513,2,715.23,53.03883,8540.709,1,0,0,"53.03889"
"24336",24336,10513,2,715.23,103.0386,6891.896,1,0,0,"103.03868"
"24337",24337,10513,2,715.23,99.04363,5416.594,1,0,0,"99.04366"
"24346",24346,10517,2,603.859,85.02831,746866.9,1,0,0,"85.02833"
"24347",24347,10517,2,603.859,127.0387,374813.9,1,0,0,"127.0387"
"24348",24348,10517,2,603.859,69.03368,292149,1,0,0,"69.03368"
"24349",24349,10517,2,603.859,145.0499,228806.2,1,0,0,"145.04997"
"24350",24350,10517,2,603.859,97.02837,123279.5,1,0,0,"97.02839"
"24351",24351,10517,2,603.859,57.03369,120986.8,1,0,0,"57.03369"
"24352",24352,10517,2,603.859,55.01828,120279.8,1,0,0,"55.01824"
"24353",24353,10517,2,603.859,61.02856,53802.84,1,0,0,"61.02851"
"24354",24354,10517,2,603.859,73.0285,53157.95,1,0,0,"73.02851"
"24355",24355,10517,2,603.859,99.04368,52468.54,1,0,0,"99.04366"
"24356",24356,10517,2,603.859,101.0231,45101.18,1,0,0,"101.02309"
"24357",24357,10517,2,603.859,163.0607,35444.37,1,0,0,"163.06062"
"24358",24358,10517,2,603.859,53.03882,32543.74,1,0,0,"53.03889"
"24359",24359,10517,2,603.859,105.0334,24818.64,1,0,0,"105.03345"
"24360",24360,10517,2,603.859,115.0391,23499.45,1,0,0,"115.03913"
"24361",24361,10517,2,603.859,81.03331,14657.13,1,0,0,"81.03337"
"24362",24362,10517,2,603.859,109.0288,11147.25,1,0,0,"109.0288"
"24363",24363,10517,2,603.859,87.04387,10874.2,1,0,0,"87.04389"
"24364",24364,10517,2,603.859,71.01246,10363.41,1,0,0,"71.01246"
"24365",24365,10518,2,724.17,162.0757,168540.6,1,0,0,"162.0756"
"24366",24366,10518,2,724.17,97.02833,89508.18,1,0,0,"97.02839"
"24367",24367,10518,2,724.17,69.03363,47696.76,1,0,0,"69.03368"
"24368",24368,10518,2,724.17,127.0386,32813.41,1,0,0,"127.0387"
"24369",24369,10518,2,724.17,85.02824,27254.33,1,0,0,"85.02833"
"24370",24370,10518,2,724.17,53.03896,22020.03,1,0,0,"53.03889"
"24371",24371,10518,2,724.17,60.04481,21912.79,1,0,0,"60.04476"
"24372",24372,10518,2,724.17,84.04411,16512.21,1,0,0,"84.04422"
"24373",24373,10518,2,724.17,72.04467,12287.19,1,0,0,"72.04465"
"24374",24374,10518,2,724.17,81.03349,12139.96,1,0,0,"81.03337"
"24375",24375,10518,2,724.17,56.96504,10862.8,1,0,0,"56.96508"
"24376",24376,10518,2,724.17,55.01819,8809.738,1,0,0,"55.01824"
"24377",24377,10519,2,661.067,105.0334,46800.33,1,0,0,"105.03345"
"24378",24378,10519,2,661.067,85.02838,33213.71,1,0,0,"85.02833"
"24379",24379,10519,2,661.067,69.03371,23031.22,1,0,0,"69.03368"
"24380",24380,10519,2,661.067,53.03895,12710.45,1,0,0,"53.03889"
"24381",24381,10519,2,661.067,57.03365,6781.286,1,0,0,"57.03369"
"24382",24382,10519,2,661.067,61.02848,5764.375,1,0,0,"61.02851"
"24387",24387,10520,2,626.438,85.02834,82778.78,1,0,0,"85.02833"
"24388",24388,10520,2,626.438,105.0335,52240.59,1,0,0,"105.03345"
"24389",24389,10520,2,626.438,69.03367,37655.43,1,0,0,"69.03368"
"24390",24390,10520,2,626.438,127.0387,27717.49,1,0,0,"127.0387"
"24391",24391,10520,2,626.438,97.02837,27312.35,1,0,0,"97.02839"
"24392",24392,10520,2,626.438,61.02854,25736.74,1,0,0,"61.02851"
"24393",24393,10520,2,626.438,145.05,21229.68,1,0,0,"145.04997"
"24394",24394,10520,2,626.438,162.0757,21122.96,1,0,0,"162.0756"
"24395",24395,10520,2,626.438,53.03891,19724.84,1,0,0,"53.03889"
"24396",24396,10520,2,626.438,84.04426,15097.87,1,0,0,"84.04422"
"24397",24397,10520,2,626.438,96.04409,14837.77,1,0,0,"96.04414"
"24398",24398,10520,2,626.438,73.02856,13677.45,1,0,0,"73.02851"
"24399",24399,10520,2,626.438,144.0659,12915.94,1,0,0,"144.06586"
"24400",24400,10520,2,626.438,91.03919,12030.45,1,0,0,"91.03921"
"24401",24401,10520,2,626.438,57.03374,11962.24,1,0,0,"57.03369"
"24402",24402,10520,2,626.438,60.04487,11910,1,0,0,"60.04476"
"24403",24403,10520,2,626.438,134.013,11823.13,1,0,0,"134.01288"
"24404",24404,10520,2,626.438,81.0334,11679.21,1,0,0,"81.03337"
"24405",24405,10520,2,626.438,55.01819,8871.149,1,0,0,"55.01824"
"24406",24406,10520,2,626.438,72.04466,8803.343,1,0,0,"72.04465"
"24407",24407,10520,2,626.438,99.04358,8368.57,1,0,0,"99.04366"
"24408",24408,10520,2,626.438,56.96503,7609.689,1,0,0,"56.96508"
"24409",24409,10520,2,626.438,116.0024,7428.111,1,0,0,"116.00241"
"24410",24410,10520,2,626.438,70.06508,6090.195,1,0,0,"70.06514"
"24411",24411,10520,2,626.438,126.0556,5452.531,1,0,0,"126.05565"
"24425",24425,10521,2,652.836,72.08064,89440.06,1,0,0,"72.08072"
"24426",24426,10521,2,652.836,291.1614,58918.51,1,0,0,"291.16201"
"24427",24427,10521,2,652.836,98.05994,54923.62,1,0,0,"98.05999"
"24428",24428,10521,2,652.836,278.0552,51367.1,1,0,0,"278.05554"
"24429",24429,10521,2,652.836,55.05465,46639.52,1,0,0,"55.05468"
"24430",24430,10521,2,652.836,114.1027,41822.52,1,0,0,"114.10281"
"24431",24431,10521,2,652.836,157.1083,41312.34,1,0,0,"157.10848"
"24432",24432,10521,2,652.836,69.03356,40183.63,1,0,0,"69.03368"
"24433",24433,10521,2,652.836,131.129,36898.51,1,0,0,"131.12918"
"24434",24434,10521,2,652.836,60.05584,33419.45,1,0,0,"60.0559"
"24435",24435,10521,2,652.836,293.0795,32561.86,1,0,0,"293.08024"
"24436",24436,10521,2,652.836,321.0733,25448.08,1,0,0,"321.07333"
"24437",24437,10521,2,652.836,235.0755,23729.46,1,0,0,"235.07575"
"24438",24438,10521,2,652.836,97.02847,21361.67,1,0,0,"97.02839"
"24439",24439,10521,2,652.836,207.0801,20249.26,1,0,0,"207.07983"
"24440",24440,10521,2,652.836,234.0664,15357.12,1,0,0,"234.06713"
"24441",24441,10521,2,652.836,178.0781,14513.8,1,0,0,"178.07836"
"24442",24442,10521,2,652.836,55.01818,10530.49,1,0,0,"55.01824"
"24449",24449,10522,2,621.5,72.08076,98290.41,1,2959,0,"72.08072"
"24450",24450,10522,2,621.5,98.06005,69481.77,1,2959,0,"98.05999"
"24451",24451,10522,2,621.5,291.1624,53953.93,1,2959,0,"291.16201"
"24452",24452,10522,2,621.5,55.05472,47726.41,1,2959,0,"55.05468"
"24453",24453,10522,2,621.5,157.1086,42416.67,1,2959,0,"157.10848"
"24454",24454,10522,2,621.5,69.0337,40205.7,1,2959,0,"69.03368"
"24455",24455,10522,2,621.5,114.1029,39313.64,1,2959,0,"114.10281"
"24456",24456,10522,2,621.5,293.0805,27709.07,1,2959,0,"293.08024"
"24457",24457,10522,2,621.5,235.076,26749.13,1,2959,0,"235.07575"
"24458",24458,10522,2,621.5,97.07642,25086.45,1,2959,0,"97.07643"
"24459",24459,10522,2,621.5,97.0286,20267.72,1,2959,0,"97.02839"
"24460",24460,10522,2,621.5,178.0775,18427.78,1,2959,0,"178.07668"
"24461",24461,10522,2,621.5,189.0703,16098.69,1,2959,0,"189.0702"
"24462",24462,10522,2,621.5,115.087,14325.04,1,2959,0,"115.08711"
"24463",24463,10522,2,621.5,291.6673,11520.44,1,2959,0,"291.66727"
"24464",24464,10522,2,621.5,87.04392,7548.006,1,2959,0,"87.04389"
"24466",24466,10524,2,744.766,58.06555,195193.6,1,1392,0,"58.06553"
"24467",24467,10524,2,744.766,123.011,126253.7,1,1392,0,"123.01112"
"24468",24468,10524,2,744.766,72.08069,118233.5,1,1392,0,"72.08072"
"24469",24469,10524,2,744.766,90.09102,75923.42,1,1392,0,"90.09112"
"24470",24470,10524,2,744.766,88.0759,36420.23,1,1392,0,"88.07588"
"24471",24471,10524,2,744.766,59.04946,32828.65,1,1392,0,"59.04942"
"24472",24472,10524,2,744.766,168.0691,31272.67,1,1392,0,"168.0692"
"24473",24473,10524,2,744.766,53.00266,26897.54,1,1392,0,"53.0026"
"24474",24474,10525,2,616.584,58.06557,187974,1,0,0,"58.06553"
"24475",24475,10525,2,616.584,72.08073,135486.8,1,0,0,"72.08072"
"24476",24476,10525,2,616.584,123.0111,122080.2,1,0,0,"123.01112"
"24477",24477,10525,2,616.584,90.09111,91039.15,1,0,0,"90.09112"
"24478",24478,10525,2,616.584,81.03343,56464.7,1,0,0,"81.03337"
"24479",24479,10525,2,616.584,109.0289,53287.24,1,0,0,"109.0288"
"24480",24480,10525,2,616.584,59.04946,36449.79,1,0,0,"59.04942"
"24481",24481,10525,2,616.584,88.07577,34945.45,1,0,0,"88.07588"
"24482",24482,10525,2,616.584,168.0692,27937.38,1,0,0,"168.0692"
"24483",24483,10525,2,616.584,53.0027,25186.86,1,0,0,"53.0026"
"24484",24484,10525,2,616.584,159.0653,17545.7,1,0,0,"159.0652"
"24485",24485,10525,2,616.584,70.06511,13660.09,1,0,0,"70.06514"
"24486",24486,10525,2,616.584,195.0863,11255.15,1,0,0,"195.08626"
"24487",24487,10526,2,600.511,58.06559,129196.7,1,0,0,"58.06553"
"24488",24488,10526,2,600.511,72.08079,84634.9,1,0,0,"72.08072"
"24489",24489,10526,2,600.511,123.0112,79950.52,1,0,0,"123.01112"
"24490",24490,10526,2,600.511,90.09112,68376.96,1,0,0,"90.09112"
"24491",24491,10526,2,600.511,81.03339,59192.7,1,0,0,"81.03337"
"24492",24492,10526,2,600.511,109.0289,49893.41,1,0,0,"109.0288"
"24493",24493,10526,2,600.511,168.069,29397.09,1,0,0,"168.0692"
"24494",24494,10526,2,600.511,88.0759,29177.66,1,0,0,"88.07588"
"24495",24495,10526,2,600.511,59.04945,20416.04,1,0,0,"59.04942"
"24496",24496,10526,2,600.511,53.00271,17799.05,1,0,0,"53.0026"
"24497",24497,10526,2,600.511,53.03881,12847.44,1,0,0,"53.03889"
"24498",24498,10526,2,600.511,70.06509,11533.3,1,0,0,"70.06514"
"24499",24499,10527,2,647.979,58.06559,148837.1,1,0,0,"58.06553"
"24500",24500,10527,2,647.979,72.08074,108522.5,1,0,0,"72.08072"
"24501",24501,10527,2,647.979,123.0111,98852.73,1,0,0,"123.01112"
"24502",24502,10527,2,647.979,90.09109,66874.43,1,0,0,"90.09112"
"24503",24503,10527,2,647.979,59.04944,31496,1,0,0,"59.04942"
"24504",24504,10527,2,647.979,88.07595,26853.08,1,0,0,"88.07588"
"24505",24505,10527,2,647.979,168.0693,26523.79,1,0,0,"168.0692"
"24506",24506,10527,2,647.979,53.00272,22006.18,1,0,0,"53.0026"
"24507",24507,10527,2,647.979,141.0226,14733.35,1,0,0,"141.02265"
"24508",24508,10527,2,647.979,70.06503,14246.02,1,0,0,"70.06514"
"24509",24509,10528,2,643.487,72.08075,274947.5,1,0,0,"72.08072"
"24510",24510,10528,2,643.487,98.06009,203198.4,1,0,0,"98.05999"
"24511",24511,10528,2,643.487,131.1292,189408.8,1,0,0,"131.12918"
"24512",24512,10528,2,643.487,273.1091,146601.2,1,0,0,"273.10911"
"24513",24513,10528,2,643.487,278.0557,143781.7,1,0,0,"278.05554"
"24514",24514,10528,2,643.487,157.1085,129784.3,1,0,0,"157.10848"
"24515",24515,10528,2,643.487,55.05473,129542.9,1,0,0,"55.05468"
"24516",24516,10528,2,643.487,83.06049,112813.6,1,0,0,"83.06042"
"24517",24517,10528,2,643.487,114.1028,112324.6,1,0,0,"114.10281"
"24518",24518,10528,2,643.487,60.05588,107051.5,1,0,0,"60.0559"
"24519",24519,10528,2,643.487,165.0704,67992.57,1,0,0,"165.07001"
"24520",24520,10528,2,643.487,70.06523,60341.34,1,0,0,"70.06514"
"24521",24521,10528,2,643.487,207.0799,50373.54,1,0,0,"207.07983"
"24522",24522,10528,2,643.487,235.0762,44900.93,1,0,0,"235.07575"
"24523",24523,10528,2,643.487,129.0659,44355.23,1,0,0,"129.06583"
"24524",24524,10528,2,643.487,178.0783,37574.39,1,0,0,"178.07836"
"24525",24525,10528,2,643.487,194.0722,36699.44,1,0,0,"194.07221"
"24526",24526,10528,2,643.487,195.0756,36507.83,1,0,0,"195.07569"
"24527",24527,10528,2,643.487,261.6384,32556.43,1,0,0,"261.63818"
"24528",24528,10528,2,643.487,115.0874,30791.88,1,0,0,"115.08711"
"24529",24529,10528,2,643.487,205.0654,30088.32,1,0,0,"205.06525"
"24530",24530,10528,2,643.487,234.0673,28365.2,1,0,0,"234.06713"
"24531",24531,10528,2,643.487,221.0588,27100.91,1,0,0,"221.05948"
"24532",24532,10528,2,643.487,189.0695,26003.03,1,0,0,"189.0702"
"24533",24533,10528,2,643.487,55.02954,24381.11,1,0,0,"55.02948"
"24534",24534,10528,2,643.487,250.0628,23267.93,1,0,0,"250.0632"
"24535",24535,10528,2,643.487,262.0617,22985.02,1,0,0,"262.06099"
"24536",24536,10528,2,643.487,267.1011,21095.78,1,0,0,"267.10114"
"24537",24537,10528,2,643.487,153.0658,20227.48,1,0,0,"153.06584"
"24538",24538,10528,2,643.487,263.069,19486.89,1,0,0,"263.06919"
"24539",24539,10528,2,643.487,179.0831,19091.75,1,0,0,"179.08312"
"24540",24540,10528,2,643.487,175.12,18286.73,1,0,0,"175.12006"
"24541",24541,10528,2,643.487,55.01821,17705.21,1,0,0,"55.01824"
"24542",24542,10528,2,643.487,119.0487,17362.35,1,0,0,"119.04876"
"24543",24543,10528,2,643.487,91.05412,17230.2,1,0,0,"91.05413"
"24544",24544,10528,2,643.487,166.0742,15990.02,1,0,0,"166.07419"
"24545",24545,10528,2,643.487,206.0715,15774.35,1,0,0,"206.07155"
"24546",24546,10528,2,643.487,146.0928,15575.74,1,0,0,"146.09279"
"24547",24547,10528,2,643.487,139.0382,14991.54,1,0,0,"139.03837"
"24548",24548,10528,2,643.487,107.0488,14826.53,1,0,0,"107.04885"
"24549",24549,10528,2,643.487,123.0447,14121.52,1,0,0,"123.04462"
"24550",24550,10528,2,643.487,56.01352,14078.71,1,0,0,"56.01352"
"24551",24551,10528,2,643.487,252.078,12365.54,1,0,0,"252.07798"
"24552",24552,10528,2,643.487,147.0437,12281.14,1,0,0,"147.04377"
"24553",24553,10528,2,643.487,56.04972,7970.157,1,0,0,"56.04978"
"24554",24554,10528,2,643.487,176.0623,7766.738,1,0,0,"176.06238"
"24555",24555,10528,2,643.487,262.1407,7218.681,1,0,0,"262.14068"
"24556",24556,10528,2,643.487,115.0543,7060.346,1,0,0,"115.05434"
"24557",24557,10528,2,643.487,201.0528,6066.881,1,0,0,"201.05284"
"24558",24558,10528,2,643.487,236.0841,6049.358,1,0,0,"236.08408"
"24559",24559,10528,2,643.487,145.0649,5924.689,1,0,0,"145.06489"
"24560",24560,10528,2,643.487,94.05265,5889.505,1,0,0,"94.05265"
"24561",24561,10528,2,643.487,71.04938,5871.37,1,0,0,"71.0494"
"24562",24562,10528,2,643.487,121.0283,5734.327,1,0,0,"121.02826"
"24563",24563,10528,2,643.487,168.0567,5461.146,1,0,0,"168.05675"
"24564",24564,10528,2,643.487,161.0706,5052.647,1,0,0,"161.07058"
"24577",24577,10529,2,498.309,72.08072,114159.8,1,0,0,"72.08072"
"24578",24578,10529,2,498.309,98.05998,76719.44,1,0,0,"98.05999"
"24579",24579,10529,2,498.309,131.1292,60478.11,1,0,0,"131.12918"
"24580",24580,10529,2,498.309,278.0555,58609.34,1,0,0,"278.05554"
"24581",24581,10529,2,498.309,55.05473,51652.59,1,0,0,"55.05468"
"24582",24582,10529,2,498.309,114.1029,46894.25,1,0,0,"114.10281"
"24583",24583,10529,2,498.309,157.1084,45312.23,1,0,0,"157.10848"
"24584",24584,10529,2,498.309,60.05589,37870.46,1,0,0,"60.0559"
"24585",24585,10529,2,498.309,147.0439,31431.5,1,0,0,"147.04377"
"24586",24586,10529,2,498.309,97.07636,30392.68,1,0,0,"97.07643"
"24587",24587,10529,2,498.309,91.05408,22851.73,1,0,0,"91.05413"
"24588",24588,10529,2,498.309,165.0695,21605.25,1,0,0,"165.07001"
"24589",24589,10529,2,498.309,207.0796,21109.91,1,0,0,"207.07983"
"24590",24590,10529,2,498.309,235.0754,19514.64,1,0,0,"235.07575"
"24591",24591,10529,2,498.309,178.0782,18579.92,1,0,0,"178.07836"
"24592",24592,10529,2,498.309,152.056,17753.9,1,0,0,"152.05613"
"24593",24593,10529,2,498.309,194.0721,16675.82,1,0,0,"194.07221"
"24594",24594,10529,2,498.309,234.0671,11157.09,1,0,0,"234.06713"
"24595",24595,10529,2,498.309,261.6381,11105.68,1,0,0,"261.63818"
"24596",24596,10529,2,498.309,250.063,9135.612,1,0,0,"250.0632"
"24597",24597,10529,2,498.309,55.02943,9078.271,1,0,0,"55.02948"
"24598",24598,10529,2,498.309,56.0135,7297.622,1,0,0,"56.01352"
"24599",24599,10529,2,498.309,107.0488,7074.873,1,0,0,"107.04885"
"24600",24600,10529,2,498.309,175.0387,6904.068,1,0,0,"175.03868"
"24612",24612,10530,2,562.779,139.0398,191903,1,0,0,"139.03977"
"24613",24613,10530,2,562.779,72.0807,164967.7,1,0,0,"72.08072"
"24614",24614,10530,2,562.779,123.0446,160798,1,0,0,"123.04462"
"24615",24615,10530,2,562.779,98.05996,130463.7,1,0,0,"98.05999"
"24616",24616,10530,2,562.779,131.1291,114558.5,1,0,0,"131.12918"
"24617",24617,10530,2,562.779,278.0599,85490.73,1,0,0,"278.05981"
"24618",24618,10530,2,562.779,157.1083,81424.41,1,0,0,"157.10848"
"24619",24619,10530,2,562.779,55.05468,77629.55,1,0,0,"55.05468"
"24620",24620,10530,2,562.779,114.1027,74357.37,1,0,0,"114.10281"
"24621",24621,10530,2,562.779,60.05587,58457.11,1,0,0,"60.0559"
"24622",24622,10530,2,562.779,130.066,54323.3,1,0,0,"130.066"
"24623",24623,10530,2,562.779,165.07,40121.4,1,0,0,"165.07001"
"24624",24624,10530,2,562.779,207.0826,29852.02,1,0,0,"207.08258"
"24625",24625,10530,2,562.779,119.0497,28386.11,1,0,0,"119.04986"
"24626",24626,10530,2,562.779,91.05416,27561.96,1,0,0,"91.05413"
"24627",24627,10530,2,562.779,205.0648,27280.41,1,0,0,"205.06525"
"24628",24628,10530,2,562.779,178.0781,26058.16,1,0,0,"178.07836"
"24629",24629,10530,2,562.779,115.0872,24359.4,1,0,0,"115.08711"
"24630",24630,10530,2,562.779,235.0755,23454.81,1,0,0,"235.07575"
"24631",24631,10530,2,562.779,115.0542,23440.22,1,0,0,"115.05434"
"24632",24632,10530,2,562.779,194.0722,22674.33,1,0,0,"194.07221"
"24633",24633,10530,2,562.779,261.6373,21437.04,1,0,0,"261.63818"
"24634",24634,10530,2,562.779,245.0934,19935.21,1,0,0,"245.09342"
"24635",24635,10530,2,562.779,189.0696,17993.55,1,0,0,"189.0702"
"24636",24636,10530,2,562.779,221.0597,17249.25,1,0,0,"221.05948"
"24637",24637,10530,2,562.779,227.0814,16976.55,1,0,0,"227.08139"
"24638",24638,10530,2,562.779,159.0926,16889.21,1,0,0,"159.09255"
"24639",24639,10530,2,562.779,55.01827,16761.69,1,0,0,"55.01824"
"24640",24640,10530,2,562.779,132.0814,16383.48,1,0,0,"132.08134"
"24641",24641,10530,2,562.779,68.99745,15434.75,1,0,0,"68.99727"
"24642",24642,10530,2,562.779,277.0858,14403.11,1,0,0,"277.08577"
"24643",24643,10530,2,562.779,262.0643,13831.17,1,0,0,"262.06427"
"24644",24644,10530,2,562.779,234.0673,12009.56,1,0,0,"234.06713"
"24645",24645,10530,2,562.779,107.0499,11668.82,1,0,0,"107.04988"
"24646",24646,10530,2,562.779,179.0855,11329.93,1,0,0,"179.08542"
"24647",24647,10530,2,562.779,267.1012,11300.18,1,0,0,"267.10114"
"24648",24648,10530,2,562.779,118.0655,10974.29,1,0,0,"118.06547"
"24649",24649,10530,2,562.779,222.0669,10954.52,1,0,0,"222.06668"
"24650",24650,10530,2,562.779,65.03878,10690.5,1,0,0,"65.03877"
"24651",24651,10530,2,562.779,111.0443,10400.95,1,0,0,"111.04429"
"24652",24652,10530,2,562.779,233.0617,9961.931,1,0,0,"233.06173"
"24653",24653,10530,2,562.779,143.0495,9929.089,1,0,0,"143.04949"
"24654",24654,10530,2,562.779,185.0712,9839.412,1,0,0,"185.07118"
"24655",24655,10530,2,562.779,161.0609,9779.089,1,0,0,"161.06054"
"24656",24656,10530,2,562.779,56.01354,9756.363,1,0,0,"56.01352"
"24657",24657,10530,2,562.779,95.0494,9071.723,1,0,0,"95.04936"
"24658",24658,10530,2,562.779,176.0624,8824.454,1,0,0,"176.06238"
"24659",24659,10530,2,562.779,193.0656,8363.762,1,0,0,"193.06562"
"24660",24660,10530,2,562.779,170.0604,7885.207,1,0,0,"170.0604"
"24661",24661,10530,2,562.779,142.0663,7497.696,1,0,0,"142.06635"
"24662",24662,10530,2,562.779,206.0716,7449.273,1,0,0,"206.07155"
"24663",24663,10530,2,562.779,105.0335,7042.137,1,0,0,"105.03345"
"24664",24664,10530,2,562.779,186.0301,7005.917,1,0,0,"186.03008"
"24681",24681,10531,2,594.306,72.08073,207300.6,1,0,0,"72.08072"
"24682",24682,10531,2,594.306,98.06006,173200.7,1,0,0,"98.05999"
"24683",24683,10531,2,594.306,131.1292,120712.7,1,0,0,"131.12918"
"24684",24684,10531,2,594.306,278.0557,109405.4,1,0,0,"278.05554"
"24685",24685,10531,2,594.306,157.1085,94735.27,1,0,0,"157.10848"
"24686",24686,10531,2,594.306,55.05468,90098.12,1,0,0,"55.05468"
"24687",24687,10531,2,594.306,97.07649,48222.8,1,0,0,"97.07643"
"24688",24688,10531,2,594.306,165.0698,41915.95,1,0,0,"165.07001"
"24689",24689,10531,2,594.306,207.0799,33322,1,0,0,"207.07983"
"24690",24690,10531,2,594.306,178.0786,32325.64,1,0,0,"178.07836"
"24691",24691,10531,2,594.306,261.639,30309.71,1,0,0,"261.63818"
"24692",24692,10531,2,594.306,115.0872,26380.73,1,0,0,"115.08711"
"24693",24693,10531,2,594.306,235.0761,25944.24,1,0,0,"235.07575"
"24694",24694,10531,2,594.306,205.0653,25698.89,1,0,0,"205.06525"
"24695",24695,10531,2,594.306,91.0542,16749.29,1,0,0,"91.05413"
"24696",24696,10531,2,594.306,147.0441,15796.68,1,0,0,"147.04377"
"24697",24697,10531,2,594.306,179.0853,14232.8,1,0,0,"179.08542"
"24698",24698,10531,2,594.306,55.0182,11036.33,1,0,0,"55.01824"
"24699",24699,10532,2,720.628,72.08079,140480.8,1,0,0,"72.08072"
"24700",24700,10532,2,720.628,98.06015,106934.6,1,0,0,"98.05999"
"24701",24701,10532,2,720.628,131.1294,98315.25,1,0,0,"131.12918"
"24702",24702,10532,2,720.628,278.056,73892.34,1,0,0,"278.05554"
"24703",24703,10532,2,720.628,55.05473,65913.14,1,0,0,"55.05468"
"24704",24704,10532,2,720.628,157.1086,62576.09,1,0,0,"157.10848"
"24705",24705,10532,2,720.628,114.1028,60061.35,1,0,0,"114.10281"
"24706",24706,10532,2,720.628,60.05594,53818.38,1,0,0,"60.0559"
"24707",24707,10532,2,720.628,97.07649,36879.99,1,0,0,"97.07643"
