	RT	M1_1	M1_2	M1_3	M14_1	M14_2	M14_3	M18_1	M18_2	M18_3	M19_1	M19_2	M19_3	M2_1	M2_2	M2_3	M22_1	M22_2	M22_3_150410163257	M23_1	M23_2	M23_3	M24_1	M24_2	M24_3	M26_1	M26_2	M26_3	M28_1	M28_2	M28_3	M3_1	M3_2	M3_3	M4_1	M4_2	M4_3	M5_1	M5_2	M5_3	NDC24_1	NDC24_2	NDC24_3	NDC6_1	NDC6_2	NDR_3	NDC8_1	NDC8_2	NDC8_3	relation.id	relation.ship	codadw	charge
782.5813051346523	260.3352918624878	7237.126953125	6518.27880859375	6929.078125	4693.93408203125	4204.3076171875	3179.01953125	6372.595703125	2959.67431640625	7194.55126953125	6628.63671875	8549.3349609375	5466.962890625	6042.998046875	4627.8076171875	4347.01953125	7008.9443359375	10754.6064453125	6995.0458984375	4531.74462890625	4012.02392578125	4802.21240234375	9801.4716796875	4527.5283203125	5077.458984375	6305.408203125	4989.14892578125	2975.373046875	8644.3583984375	6578.0380859375	4834.48828125	6477.1357421875	3636.67333984375	3158.111328125	7845.2705078125	2878.12451171875	4945.09912109375	7685.49560546875	6891.8779296875	4619.2275390625	3994.484619140625	3044.55712890625	4611.0986328125	8805.3271484375	6006.9482421875	4119.2880859375	9055.912109375	3742.557373046875	7249.98681640625	102	plus h2o	0.960255647278527	
779.5894701495944	255.52004146575928	4264.6328125	4063.9658203125	3779.854736328125	2539.868896484375	3117.001953125	3012.442138671875	3803.662353515625	2538.490478515625	4440.41943359375	3391.5302734375	3470.59521484375	2027.7786865234375	3586.650146484375	2287.184814453125	3020.607177734375	3435.155517578125	5275.876953125	3275.316650390625	2870.679931640625	2496.12060546875	2727.3173828125	4063.356201171875	3075.41015625	3133.25390625	3661.71630859375	2738.017822265625	2069.961669921875	4287.46240234375	3487.26123046875	1929.497314453125	3481.71142578125	2564.68798828125	1790.4517822265625	3528.934814453125	1840.39794921875	3228.0244140625	3834.656982421875	3974.81689453125	2884.7216796875	2757.025390625	2526.897705078125	2978.424560546875	4188.75244140625	3420.079833984375	3410.377685546875	4240.595703125	2323.797607421875	3495.881103515625	102	methylation (-H2O)|C13 isotope #1	0.845839118506684	
618.4840314037758	256.2589995066325	3886.149169921875	3929.00537109375	2992.5380859375	2399.796142578125	3390.59912109375	2620.928955078125	3025.35595703125	1916.7259521484375	4102.1650390625	3438.51904296875	3596.197998046875	2196.989990234375	3304.798583984375	2637.252685546875	3406.65576171875	2972.956298828125	4887.419921875	3312.194580078125	2957.619140625	2888.42822265625	2984.2041015625	3437.064453125	2706.61572265625	3133.769287109375	3252.555419921875	2346.347412109375	1845.00390625	4102.28515625	2845.303466796875	2116.39501953125	3435.550537109375	2556.1015625	1745.3448486328125	3589.950927734375	1858.814697265625	2847.97998046875	3847.46337890625	3692.041748046875	2876.8828125	2488.87158203125	2282.69677734375	3143.4521484375	4311.45068359375	3312.75244140625	3203.387451171875	4486.62255859375	2270.922119140625	3052.446044921875	102	fragment?|C13 isotope #1	0.9445075677181479	
783.5842729590798	259.9246441523234	3304.19482421875	2821.197509765625	2707.794921875	1792.5438232421875	1713.76171875	1660.2381591796875	2815.781494140625	1588.406005859375	2923.80419921875	2668.948974609375	3868.778564453125	2148.945068359375	2258.596435546875	2102.10693359375	2191.2998046875	2978.876220703125	4518.92041015625	3015.09423828125	2444.78369140625	1671.7908935546875	2312.998779296875	4314.5517578125	2042.8790283203125	1911.1175537109375	2528.79052734375	2305.236083984375	1604.79541015625	3972.78955078125	3014.865234375	1978.2242431640625	2520.787353515625	1599.2078857421875	1413.424072265625	3306.069580078125	1394.113525390625	2170.78076171875	3428.598876953125	2878.8466796875	2338.875244140625	1973.847412109375	1693.5576171875	2199.41015625	3990.738525390625	2479.76171875	1551.10498046875	3877.81982421875	1542.3707275390625	3538.57275390625	102	plus h2o|C13 isotope #1	0.8983419012066367	
240.02374851658485	810.6163736979166	85807.9140625	11723.48828125	68550.0390625	93625.09375	52487.53515625	91485.375	194312.1875	17883.609375	34276.671875	39769.54296875	63584.671875	14147.5732421875	12577.5126953125	14726.69921875	10034.2607421875	88053.0625	92527.671875	41786.08203125	44202.08984375	42658.3046875	52203.45703125	55854.81640625	9246.40234375	10396.6552734375	13075.3017578125	56721.8515625	21815.857421875	15587.443359375	19447.451171875	9829.20703125	35190.8515625	19275.005859375	24956.556640625	39407.125	25279.673828125	30333.45703125	73591.6640625	39933.5703125	22589.025390625	26965.095703125	28832.822265625	7720.23583984375	86506.3828125	35753.15625	82846.796875	97356.6328125	4180.7861328125	27309.67578125	103	bp	0.909313277820512	1
121.01968386107454	808.3413721720377	10212.12109375	2198.60107421875	16703.439453125	12311.9697265625	6339.1708984375	9490.4931640625	22400.169921875	3378.643310546875	12310.0703125	4333.1708984375	10736.8837890625	4250.431640625	2435.04638671875	2767.114013671875	5456.095703125	13459.7919921875	15142.65234375	5584.5224609375	7759.69091796875	3612.98486328125	6028.07373046875	6460.40087890625	3384.55517578125	1829.6156005859375	2523.238525390625	9594.56640625	3278.5693359375	2971.519287109375	7513.70068359375	2385.1689453125	3857.7890625	2341.589111328125	3880.594970703125	7297.71240234375	3432.31689453125	7391.74462890625	13003.3388671875	7243.2216796875	4646.77734375	3349.877685546875	3934.26171875	1456.13623046875	12096.1982421875	3774.43505859375	10549.4443359375	13980.263671875	1364.2005615234375	10266.2529296875	103	fragment?	0.9608358605987001	
192.08986095797445	452.17031513560903	27699.70703125	42233.70703125	54488.546875	17688.66015625	16320.5185546875	25538.46484375	25652.546875	93821.9921875	151514.8125	88390.3984375	61955.19140625	133982.5625	27980.708984375	28472.708984375	66333.671875	6750.12060546875	29012.701171875	55201.12890625	0.0	5012.5224609375	6367.14208984375	121391.5390625	34727.6171875	41540.5859375	24508.962890625	67795.65625	45607.83984375	51792.0390625	192897.34375	70173.1484375	0.0	0.0	17124.361328125	54570.62890625	40565.78125	37193.92578125	73734.59375	52290.44921875	52457.6328125	0.0	1853.83935546875	30572.080078125	11155.5927734375	5065.2509765625	9640.787109375	4768.05029296875	16582.21875	94359.125	104	bp	0.8313380112712083	1
282.2557810326676	221.20072873433432	78606.015625	56785.86328125	113565.4140625	143106.828125	50947.5546875	91138.21875	128386.328125	98717.0234375	117256.796875	91653.5078125	101167.328125	170901.8125	129058.625	85661.2421875	96699.03125	105139.4140625	97692.0703125	117196.828125	98212.578125	75190.328125	81148.3359375	111758.3671875	79560.6171875	40030.84765625	71329.3671875	187682.953125	142954.171875	75387.28125	135313.3125	103692.9140625	49276.234375	52828.37109375	115517.828125	110309.84375	76813.4375	79765.859375	90736.8125	106820.3359375	88177.84375	70337.1953125	68483.3984375	107491.0390625	76325.328125	81321.421875	122433.4609375	112663.8515625	86199.125	186212.8125	105	bp	0.954116149043021	1
304.24005721236637	220.1830202738444	25573.14453125	20317.62890625	40921.6953125	24649.365234375	22939.96484375	34797.15234375	49829.89453125	34318.6484375	49670.796875	32629.216796875	43319.71875	105578.828125	56159.7109375	18777.564453125	36414.29296875	28014.73828125	26823.5859375	39413.26171875	31753.189453125	29764.91015625	27462.669921875	45908.05078125	34133.3984375	15117.921875	25107.646484375	86354.828125	71897.703125	21052.408203125	72945.1015625	56420.55859375	28162.564453125	32757.06640625	58766.0625	54673.140625	18256.73828125	23211.80859375	37337.70703125	48151.4140625	28459.921875	27056.37890625	25892.63671875	54814.30078125	23684.47265625	33627.7578125	54911.9140625	50302.33203125	28876.693359375	77515.8046875	105	302.22+H2	0.9459424239942525	
328.2398435863072	218.91862551371256	36903.38671875	26213.94921875	45654.671875	37451.3359375	28868.611328125	35851.80859375	50747.328125	42484.1484375	69267.6875	33791.6953125	39064.93359375	73039.21875	21169.51953125	15396.9423828125	21260.3125	31698.365234375	29755.158203125	45860.09375	24198.84765625	16208.2578125	21070.603515625	39413.0859375	23868.490234375	15093.005859375	15064.962890625	71175.171875	61549.48828125	19820.87890625	57395.01171875	48132.7421875	12099.0009765625	23552.169921875	51876.9453125	43199.359375	16491.009765625	28126.931640625	28450.078125	55752.53515625	45376.01953125	22500.931640625	24324.337890625	57557.84375	15691.5439453125	23877.376953125	46945.34375	48003.64453125	22481.076171875	57718.71484375	105	330.26-H2	0.9425095343894277	
330.2557488251944	219.2741263707479	18243.01171875	14271.337890625	28064.017578125	17846.8046875	16479.82421875	22299.197265625	33198.33984375	26039.787109375	40065.7890625	18823.74609375	23128.70703125	65427.53125	20234.439453125	10404.73828125	19481.298828125	19726.6796875	15745.0341796875	23408.373046875	17102.642578125	9987.0107421875	14647.328125	25108.23046875	17221.1796875	10218.1455078125	11122.5390625	51889.390625	51945.23828125	14995.05078125	51179.984375	37283.30859375	7274.1533203125	12644.6240234375	23628.541015625	32303.033203125	10081.146484375	15692.751953125	17476.87109375	37571.609375	27600.421875	13119.8466796875	12750.5654296875	29088.767578125	10656.7451171875	17096.197265625	29440.9375	24016.6484375	15519.2744140625	37390.64453125	105	328.24+H2	0.9529507257404729	
283.2590333578428	221.01910400390625	12631.4208984375	9139.7841796875	17725.47265625	22975.0546875	6967.3623046875	12357.5888671875	21584.943359375	14869.0126953125	18206.4609375	15609.9853515625	16979.14453125	26407.904296875	20662.677734375	12113.7177734375	13471.8017578125	17056.453125	15053.8251953125	18245.560546875	16675.56640625	12091.44140625	11580.1240234375	18385.9375	13465.0849609375	6422.34326171875	11009.2392578125	31153.16015625	23592.505859375	10673.921875	23876.765625	14583.201171875	7389.45166015625	7996.4599609375	18332.53125	16349.8466796875	10456.125	12762.88671875	15481.015625	18406.017578125	13918.58203125	10995.9912109375	10975.4453125	16833.36328125	13064.0517578125	13262.8056640625	18630.259765625	19100.1171875	14451.0546875	30072.109375	105	bp|C13 isotope #1	0.9564764534874829	
306.25546009919645	220.2658535639445	10494.9501953125	8417.337890625	15284.7197265625	11482.74609375	7541.4921875	14033.0830078125	22845.498046875	16887.880859375	21297.939453125	13241.9296875	16644.646484375	30367.06640625	17511.07421875	9069.7314453125	13958.1201171875	13175.87109375	11033.7861328125	12855.4833984375	11130.8388671875	9984.8681640625	10713.4072265625	16815.658203125	11733.6015625	7720.681640625	8344.4443359375	31040.76953125	22885.06640625	9612.6240234375	25868.5859375	18319.265625	6929.90283203125	9567.5322265625	14892.2431640625	18687.703125	9457.890625	10194.0078125	13377.9091796875	19019.083984375	11475.4384765625	7869.4462890625	9371.220703125	14866.169921875	10232.1298828125	12102.0498046875	18775.205078125	17431.216796875	11020.1865234375	26503.58984375	105	304.24+H2	0.9503137191052288	
305.2434306284377	220.58581256866455	3884.077392578125	3646.800048828125	7483.546875	5195.68212890625	3135.1435546875	5967.92333984375	9682.244140625	6436.57568359375	8076.1904296875	5223.2978515625	6914.40576171875	13215.4794921875	9109.146484375	3379.7060546875	5688.78466796875	5495.38134765625	4005.50244140625	6606.31201171875	6618.23779296875	4363.62109375	4669.0546875	6915.5888671875	6825.208984375	3143.625	4362.55810546875	12917.580078125	11887.0478515625	3496.871826171875	13778.5400390625	8511.2646484375	4378.34375	5204.6591796875	8616.7158203125	9140.71484375	1940.5440673828125	3954.683837890625	6169.27734375	7969.42626953125	6005.67529296875	5203.60009765625	5414.20458984375	8578.4794921875	3631.020751953125	4752.341796875	9966.6826171875	6745.4345703125	5315.8095703125	13884.5263671875	105	307.26-H2	0.9496086231702763	
329.2436207429061	218.8866672515869	7314.3271484375	4448.46875	7347.78857421875	7068.66015625	5797.53271484375	6251.3876953125	9927.548828125	6435.80126953125	11254.09765625	5785.88720703125	8474.6025390625	11908.5263671875	4098.36083984375	2952.383056640625	5537.1708984375	6168.95703125	5818.38134765625	7936.84619140625	3811.043212890625	2991.99560546875	4894.97998046875	7849.7373046875	5095.96142578125	3660.308837890625	4317.96044921875	12460.7236328125	10904.181640625	3796.432373046875	12433.87890625	9005.0078125	2609.370361328125	4495.9599609375	10155.5087890625	7873.5029296875	3502.3994140625	4874.5703125	6116.88134765625	10405.17578125	8523.2685546875	4549.43359375	5207.03857421875	9921.701171875	3581.79541015625	5103.919921875	9641.1865234375	6771.06982421875	4763.55029296875	12571.0849609375	105	331.26-H2	0.9349835933655687	
302.224031630095	220.54470240816156	3090.9736328125	2470.643310546875	4679.40673828125	3755.816162109375	2916.055908203125	4331.31298828125	6018.060546875	4371.82275390625	4952.91162109375	4822.94384765625	4956.107421875	10052.1337890625	6631.5751953125	3096.287841796875	5673.4462890625	4179.14501953125	3970.498779296875	4337.8916015625	4110.22705078125	4248.91796875	3441.1669921875	6458.0498046875	4304.703125	2528.74755859375	4409.6015625	12190.0205078125	9862.658203125	3411.623779296875	10381.845703125	7364.47412109375	4314.84716796875	5629.3671875	7567.88134765625	5388.80419921875	0.0	2369.76123046875	6252.3828125	6617.90966796875	4584.1982421875	5356.201171875	4253.9853515625	7429.55908203125	4713.271484375	4407.7314453125	7875.34228515625	6920.509765625	5260.2109375	10974.76171875	105	304.24-H2	0.9238673110587661	
331.25909572160907	219.22789669036865	4043.370849609375	2869.022216796875	5636.41845703125	4419.8076171875	3774.97265625	6040.4501953125	6418.45068359375	4841.77099609375	7271.65966796875	3506.311279296875	4541.16943359375	11443.0625	4271.9462890625	2072.39013671875	4466.91357421875	3838.505615234375	3473.87939453125	4694.69384765625	3586.199951171875	1985.2730712890625	3160.535888671875	4661.05078125	3483.828369140625	2156.71630859375	2273.779052734375	10281.5751953125	10275.30859375	2737.23486328125	9067.3408203125	6246.68310546875	1896.466552734375	2283.73974609375	4835.359375	5895.1513671875	2138.34375	3218.810546875	3560.828369140625	6609.12060546875	5460.86474609375	2639.235107421875	2339.556396484375	5490.1064453125	2466.03125	2820.160400390625	6516.04638671875	4066.900634765625	3053.1416015625	7135.84130859375	105	329.24+H2	0.9476700276549385	
310.28718178565924	220.03727086385092	4461.49365234375	2773.1884765625	4628.8095703125	5571.158203125	3145.074951171875	4572.78662109375	5500.87255859375	5012.22509765625	5137.017578125	3342.974609375	3646.847900390625	6775.2001953125	3673.1552734375	2818.456787109375	4111.74951171875	4326.435546875	3482.293701171875	4129.0751953125	3598.758056640625	2798.32275390625	4557.48486328125	2963.360107421875	3991.302978515625	1780.868408203125	2462.017578125	7023.66748046875	5831.12158203125	3115.912109375	6411.53564453125	4809.0869140625	2477.984619140625	2835.965576171875	4451.78466796875	3591.23193359375	2313.67529296875	2838.891357421875	2047.56689453125	4469.2177734375	4500.19970703125	3063.45458984375	2599.612548828125	4240.88427734375	2638.687744140625	3877.77197265625	6184.126953125	3422.26806640625	4697.55810546875	5748.677734375	105	natural alkane chains	0.933196219901998	
307.2583630218213	220.34950002034506	2122.078857421875	1736.37353515625	3259.23876953125	1876.0447998046875	1544.8135986328125	2093.6923828125	3614.855224609375	3527.6513671875	4924.3642578125	2713.0576171875	2529.9296875	4698.68505859375	2879.444580078125	1946.2901611328125	2639.736572265625	2179.142333984375	2334.7822265625	2590.351318359375	2455.984375	1924.9891357421875	2550.781005859375	3674.683349609375	2184.64794921875	1079.33154296875	1989.2991943359375	4545.7890625	4219.4453125	1487.9805908203125	4481.255859375	3301.6376953125	1584.9879150390625	1994.15966796875	2652.76025390625	3910.468505859375	1211.4775390625	1655.5379638671875	2611.5595703125	2615.375244140625	2267.5771484375	1806.1805419921875	1904.6468505859375	2535.947998046875	1525.0311279296875	2355.1572265625	3860.617919921875	3667.260986328125	2564.782958984375	5144.166015625	105	305.24+H2	0.9089384520000698	
296.2714329743413	221.42382547129756	1776.0897216796875	1545.9825439453125	2384.324951171875	3684.09912109375	1508.0462646484375	2071.03564453125	3895.419677734375	2103.77880859375	2722.600341796875	1824.0250244140625	0.0	3329.63134765625	2718.15185546875	726.0125122070312	2404.526611328125	2059.045654296875	1739.631103515625	3015.425048828125	2947.38916015625	2201.901611328125	1844.661865234375	1967.8121337890625	2030.0115966796875	1196.1695556640625	1560.7677001953125	4549.3701171875	3135.21484375	2145.851318359375	3208.31689453125	2053.0869140625	1070.8121337890625	1391.1702880859375	2271.32470703125	2362.85205078125	0.0	1590.88623046875	1516.51171875	1879.514892578125	1817.60888671875	1669.981201171875	1695.0213623046875	2346.149658203125	2279.164794921875	2155.713134765625	3737.49169921875	1618.45654296875	1830.5118408203125	4706.42041015625	105	methylation (-H2O)	0.9159648348254997	
